bus_0115.1,bus_0115.2,bus_0115.3,bus_0116.1,bus_0116.2,bus_0116.3,bus_0133.1,bus_0133.2,bus_0133.3,bus_0121.1,bus_0121.2,bus_0121.3,bus_0122.1,bus_0122.2,bus_0122.3,bus_0130.1,bus_0130.2,bus_0130.3,bus_0123.1,bus_0123.2,bus_0123.3,bus_0124.1,bus_0124.2,bus_0124.3,bus_0131.1,bus_0131.2,bus_0131.3,bus_0125.1,bus_0125.2,bus_0125.3,bus_0126.1,bus_0126.2,bus_0126.3,bus_0162.1,bus_0162.2,bus_0162.3,bus_0127.1,bus_0127.2,bus_0127.3,bus_0128.1,bus_0128.2,bus_0128.3,bus_0129.1,bus_0129.2,bus_0129.3,bus_0134_sw.1,bus_0134_sw.2,bus_0134_sw.3,bus_0134.1,bus_0134.2,bus_0134.3,bus_0135.1,bus_0135.2,bus_0135.3,bus_0138.1,bus_0138.2,bus_0138.3,bus_0144.1,bus_0144.2,bus_0144.3,bus_0139.1,bus_0139.2,bus_0139.3,bus_0140.1,bus_0140.2,bus_0140.3,bus_0141.1,bus_0141.2,bus_0141.3,bus_0157_sw.1,bus_0157_sw.2,bus_0157_sw.3,bus_0142.1,bus_0142.2,bus_0142.3,bus_0143.1,bus_0143.2,bus_0143.3,bus_0145.1,bus_0145.2,bus_0145.3,bus_0146.1,bus_0146.2,bus_0146.3,bus_0159_sw.1,bus_0159_sw.2,bus_0159_sw.3,bus_0147.1,bus_0147.2,bus_0147.3,bus_0148.1,bus_0148.2,bus_0148.3,bus_0152.1,bus_0152.2,bus_0152.3,bus_0149.1,bus_0149.2,bus_0149.3,bus_0150.1,bus_0150.2,bus_0150.3,bus_0151.1,bus_0151.2,bus_0151.3,bus_0153.1,bus_0153.2,bus_0153.3,bus_0154_sw.1,bus_0154_sw.2,bus_0154_sw.3,bus_0155_sw.1,bus_0155_sw.2,bus_0155_sw.3,bus_0154.1,bus_0154.2,bus_0154.3,bus_0158.1,bus_0158.2,bus_0158.3,bus_0156.1,bus_0156.2,bus_0156.3,bus_0157.1,bus_0157.2,bus_0157.3,bus_0159.1,bus_0159.2,bus_0159.3,bus_0160.1,bus_0160.2,bus_0160.3,bus_0161.1,bus_0161.2,bus_0161.3,bus_0170.1,bus_0170.2,bus_0170.3,bus_0171.1,bus_0171.2,bus_0171.3,bus_0174.1,bus_0174.2,bus_0174.3,bus_0137.1,bus_0137.2,bus_0137.3,bus_0172.1,bus_0172.2,bus_0172.3,bus_0173.1,bus_0173.2,bus_0173.3,bus_0132.1,bus_0132.2,bus_0132.3
6580.080336,6580.117043,6580.102411,6579.731071,6579.836878,6579.874726,6579.210801,6579.419546,6579.535586,6579.039566,6579.2796,6579.418511,6578.628224,6578.922654,6579.100537,6578.232861,6578.579574,6578.79492,6578.435643,6578.736033,6578.918194,6578.050268,6578.391549,6578.601594,6577.40922,6577.818522,6578.074956,6577.18804,6577.675871,6577.98581,6576.782786,6577.326444,6577.670789,6576.466414,6577.054148,6577.423109,6577.370501,6577.833198,6578.127646,6577.339921,6577.804162,6578.100514,6577.742795,6578.154315,6578.416105,6579.079304,6579.316548,6579.455103,6579.042898,6579.280675,6579.418806,6578.561775,6578.84916,6579.022175,6572.337706,6573.422125,6574.059126,6573.001083,6574.019195,6574.62211,6575.476091,6576.201796,6576.647827,6575.137853,6575.910682,6576.383041,6574.828529,6575.644453,6576.140893,6574.828532,6575.644456,6576.140896,6576.124908,6576.76022,6577.155755,6575.814658,6576.493194,6576.912873,6575.814659,6576.493194,6576.912874,6573.552411,6574.515417,6575.090007,6574.128346,6575.033788,6575.578792,6574.828691,6575.644592,6576.141022,6574.828757,6575.644648,6576.141074,6574.828793,6575.644678,6576.141102,6574.828838,6575.644717,6576.141138,6574.828838,6575.644717,6576.141138,6574.828832,6575.644711,6576.141133,6574.167244,6575.071144,6575.615995,6574.427991,6575.295565,6575.820115,6574.167249,6575.071149,6575.615999,6574.461208,6575.328306,6575.85334,6574.67282,6575.510437,6576.018998,6574.828601,6575.644516,6576.140951,6574.828539,6575.644463,6576.140902,6574.161563,6575.06653,6575.612017,6571.756238,6572.901147,6573.568068,6571.870738,6573.001832,6573.662832,6579.210802,6579.419546,6579.535586,6579.210802,6579.419546,6579.535586,6577.72705,6578.138787,6578.403294,6571.515996,6572.667574,6573.340833,6570.926275,6572.140186,6572.825167,6577.151902,6577.588508,6577.863565,6576.374718,6576.867405,6577.174905
6580.137065,6580.217616,6580.183403,6579.799878,6579.952262,6579.965353,6579.297597,6579.556989,6579.640565,6579.117582,6579.411511,6579.519513,6578.683928,6579.038641,6579.187689,6578.267121,6578.680259,6578.868764,6578.633341,6578.98294,6579.109364,6578.288755,6578.679333,6578.823458,6577.715556,6578.174302,6578.347875,6577.180542,6577.74354,6578.032923,6576.778096,6577.395104,6577.72212,6576.465171,6577.123707,6577.479287,6577.361739,6577.900419,6578.172861,6577.301988,6577.843596,6578.116808,6577.750479,6578.236035,6578.473457,6579.184727,6579.47182,6579.572043,6579.153557,6579.44168,6579.54083,6578.741394,6579.078224,6579.198982,6572.37354,6573.502242,6574.173942,6573.032543,6574.097858,6574.728448,6575.485641,6576.27417,6576.719181,6575.15109,6575.984017,6576.459578,6574.845137,6575.718668,6576.22217,6574.845141,6575.718671,6576.222173,6576.127387,6576.83075,6577.217167,6575.820518,6576.564606,6576.97904,6575.820519,6576.564606,6576.97904,6573.580237,6574.592873,6575.189299,6574.152375,6575.109982,6575.670723,6574.8453,6575.718807,6576.222299,6574.845366,6575.718863,6576.222351,6574.845401,6575.718893,6576.222379,6574.845447,6575.718931,6576.222415,6574.845447,6575.718932,6576.222415,6574.845441,6575.718926,6576.222411,6574.190945,6575.147232,6575.707361,6574.448851,6575.370911,6575.907487,6574.190951,6575.147236,6575.707366,6574.48182,6575.403564,6575.940244,6574.691125,6575.585094,6576.10266,6574.84521,6575.718731,6576.222228,6574.845147,6575.718678,6576.222179,6574.185345,6575.142636,6575.70348,6571.782995,6572.97013,6573.680525,6571.909651,6573.082972,6573.783616,6579.297597,6579.556989,6579.640565,6579.297597,6579.556989,6579.640565,6577.731459,6578.219943,6578.459155,6571.58576,6572.777775,6573.489388,6570.863774,6572.120533,6572.872157,6577.48547,6577.97158,6578.156976,6576.791039,6577.333794,6577.53443
6579.635606,6579.660556,6579.646275,6579.195016,6579.304712,6579.35779,6578.53873,6578.774667,6578.92811,6578.309287,6578.58844,6578.773274,6577.755625,6578.110166,6578.34817,6577.223485,6577.650485,6577.939602,6577.64016,6577.970742,6578.208049,6577.183012,6577.555137,6577.83007,6576.422583,6576.863814,6577.201339,6575.879696,6576.485307,6576.903947,6575.407444,6576.072947,6576.537943,6575.031565,6575.743962,6576.24449,6576.092325,6576.67097,6577.06874,6575.999098,6576.58373,6576.983657,6576.563898,6577.080712,6577.433198,6578.38574,6578.651989,6578.832384,6578.343535,6578.609811,6578.790133,6577.786256,6578.103481,6578.328951,6570.111834,6571.350993,6572.250208,6570.905276,6572.074151,6572.920309,6573.855004,6574.714189,6575.325962,6573.453169,6574.362488,6575.012263,6573.08569,6574.040857,6574.725388,6573.085693,6574.04086,6574.725391,6574.62583,6575.388847,6575.927733,6574.257235,6575.066237,6575.639975,6574.257236,6575.066238,6575.639975,6571.564708,6572.67517,6573.477237,6572.253579,6573.303021,6574.059034,6573.085852,6574.040996,6574.725517,6573.085918,6574.041052,6574.725569,6573.085954,6574.041082,6574.725598,6573.085999,6574.04112,6574.725633,6573.086,6574.041121,6574.725634,6573.085993,6574.041115,6574.725629,6572.299939,6573.34821,6574.103329,6572.609688,6573.619314,6574.345134,6572.299944,6573.348215,6574.103334,6572.649334,6573.658941,6574.384742,6572.900716,6573.87896,6574.580986,6573.085762,6574.04092,6574.725446,6573.0857,6574.040867,6574.725397,6572.293225,6573.342649,6574.098642,6569.402721,6570.705223,6571.654559,6569.553315,6570.841949,6571.778517,6578.53873,6578.774667,6578.92811,6578.53873,6578.774667,6578.92811,6576.521015,6577.043127,6577.397926,6569.157881,6570.469359,6571.419816,6568.310786,6569.678512,6570.687309,6576.117347,6576.586316,6576.948969,6575.196388,6575.719141,6576.130521
6579.652156,6579.639641,6579.635407,6579.215424,6579.282454,6579.346791,6578.564882,6578.750407,6578.916914,6578.334827,6578.560263,6578.759311,6577.780203,6578.073932,6578.329661,6577.247137,6577.606506,6577.916722,6577.687056,6577.963068,6578.214159,6577.240565,6577.557172,6577.845105,6576.497862,6576.881997,6577.231221,6575.837833,6576.370395,6576.824949,6575.312787,6575.910949,6576.417001,6574.890001,6575.540956,6576.08684,6576.074234,6576.57726,6577.00863,6575.987502,6576.493076,6576.931936,6576.586402,6577.027133,6577.404899,6578.415741,6578.630345,6578.823725,6578.374509,6578.589036,6578.782462,6577.829845,6578.093087,6578.332199,6569.353131,6570.596187,6571.589183,6570.246795,6571.411046,6572.344476,6573.566639,6574.382844,6575.053438,6573.114676,6573.987319,6574.700516,6572.701357,6573.625613,6574.377776,6572.70136,6573.625616,6574.377779,6574.433639,6575.14158,6575.730464,6574.019053,6574.778764,6575.406718,6574.019054,6574.778764,6575.406719,6570.989526,6572.088283,6572.972214,6571.76542,6572.795758,6573.627987,6572.701519,6573.625752,6574.377905,6572.701585,6573.625808,6574.377957,6572.701621,6573.625838,6574.377985,6572.701666,6573.625877,6574.378021,6572.701666,6573.625877,6574.378021,6572.70166,6573.625872,6574.378016,6571.817587,6572.846629,6573.677891,6572.16596,6573.151499,6573.949914,6571.817593,6572.846634,6573.677896,6572.210585,6573.196126,6573.994556,6572.493315,6573.44355,6574.215325,6572.701429,6573.625676,6574.377834,6572.701366,6573.625623,6574.377785,6571.810044,6572.840386,6573.672629,6568.542382,6569.857399,6570.907174,6568.724068,6570.022597,6571.057528,6578.564882,6578.750408,6578.916914,6578.564882,6578.750408,6578.916914,6576.573858,6577.015722,6577.39364,6568.30454,6569.627312,6570.677088,6567.228638,6568.620286,6569.739077,6576.199742,6576.610981,6576.98481,6575.299942,6575.76374,6576.185282
6579.798623,6579.904358,6579.801742,6579.405523,6579.593643,6579.535477,6578.819956,6579.130805,6579.138871,6578.584097,6578.939189,6578.973088,6578.022291,6578.453855,6578.530306,6577.482317,6577.987384,6578.104742,6578.192614,6578.589169,6578.626995,6577.890473,6578.32252,6578.369652,6577.387875,6577.878962,6577.941577,6576.101913,6576.794369,6577.013618,6575.591337,6576.351087,6576.606047,6575.172734,6575.987217,6576.270627,6576.331796,6576.993954,6577.197127,6576.275166,6576.943663,6577.14801,6576.813013,6577.40919,6577.577265,6578.713274,6579.051458,6579.072409,6578.683895,6579.023011,6579.042396,6578.294657,6578.679282,6578.713277,6569.741331,6571.165244,6571.761506,6570.60775,6571.951806,6572.507426,6573.862437,6574.84825,6575.220739,6573.414925,6574.459256,6574.862178,6573.005673,6574.10352,6574.534277,6573.005676,6574.103522,6574.53428,6574.720882,6575.594447,6575.908571,6574.310389,6575.237628,6575.579659,6574.31039,6575.237629,6575.57966,6571.327831,6572.60552,6573.127368,6572.080056,6573.288417,6573.774991,6573.005835,6574.103658,6574.534405,6573.005901,6574.103714,6574.534457,6573.005937,6574.103745,6574.534486,6573.005982,6574.103783,6574.534522,6573.005982,6574.103783,6574.534522,6573.005976,6574.103778,6574.534517,6572.131206,6573.337962,6573.82452,6572.47616,6573.637807,6574.100899,6572.131211,6573.337967,6573.824524,6572.519723,6573.681114,6574.144924,6572.799676,6573.924459,6574.369227,6573.005745,6574.103582,6574.534334,6573.005683,6574.103529,6574.534285,6572.12362,6573.331724,6573.819017,6569.047919,6570.537504,6571.164346,6569.131441,6570.611569,6571.236443,6578.819957,6579.130806,6579.138872,6578.819957,6579.130806,6579.138872,6576.771232,6577.37052,6577.541559,6568.522617,6570.037897,6570.684849,6568.441969,6569.973648,6570.600018,6577.186129,6577.700915,6577.769746,6576.577338,6577.138356,6577.210145
6580.207281,6580.179619,6580.152052,6579.88026,6579.910089,6579.932704,6579.393123,6579.508595,6579.605978,6579.232408,6579.373705,6579.494653,6578.845892,6579.030834,6579.193725,6578.474388,6578.701282,6578.90449,6578.664748,6578.848529,6579.009385,6578.310979,6578.521491,6578.710628,6577.722506,6577.977485,6578.21367,6577.583921,6577.9092,6578.205619,6577.301136,6577.655339,6577.980693,6577.069589,6577.446913,6577.795167,6577.711239,6578.023496,6578.306887,6577.623048,6577.939822,6578.2261,6578.013895,6578.292788,6578.545977,6579.270368,6579.409751,6579.527036,6579.236238,6579.375103,6579.492013,6578.783451,6578.957903,6579.10963,6574.065406,6574.699585,6575.312691,6574.544471,6575.144725,6575.72099,6576.344755,6576.794456,6577.214399,6576.09718,6576.571603,6577.016033,6575.870763,6576.367795,6576.83462,6575.870766,6576.367798,6576.834623,6576.819641,6577.221923,6577.594898,6576.592564,6577.017521,6577.412954,6576.592565,6577.017522,6577.412955,6574.942611,6575.51467,6576.06032,6575.358513,6575.901121,6576.414791,6575.870925,6576.367934,6576.834749,6575.870991,6576.36799,6576.834801,6575.871027,6576.36802,6576.834829,6575.871072,6576.368059,6576.834865,6575.871072,6576.368059,6576.834865,6575.871066,6576.368054,6576.83486,6575.386845,6575.929329,6576.442041,6575.577731,6576.101153,6576.594989,6575.38685,6575.929333,6576.442046,6575.601863,6576.125748,6576.619163,6575.756776,6576.265191,6576.743287,6575.870835,6576.367858,6576.834678,6575.870773,6576.367805,6576.834628,6575.382646,6575.925718,6576.438966,6573.683282,6574.342233,6574.988823,6573.728173,6574.386236,6575.025275,6579.393123,6579.508595,6579.605978,6579.393123,6579.508596,6579.605978,6577.963175,6578.246474,6578.504799,6573.390512,6574.068101,6574.718707,6573.35174,6574.009902,6574.700478,6577.48629,6577.759119,6578.01419,6576.771089,6577.073307,6577.366272
6579.844024,6579.860396,6579.821776,6579.449214,6579.539949,6579.558145,6578.861107,6579.062618,6579.165471,6578.636196,6578.878936,6579.012547,6578.096138,6578.411059,6578.597127,6577.577069,6577.961366,6578.197863,6578.156961,6578.424861,6578.586681,6577.816542,6578.110823,6578.298248,6577.250275,6577.58844,6577.818462,6576.211369,6576.774746,6577.142233,6575.694377,6576.322543,6576.740467,6575.277944,6575.957991,6576.415769,6576.444142,6576.978348,6577.323129,6576.383578,6576.922396,6577.266822,6576.933679,6577.40397,6577.702985,6578.742497,6578.967441,6579.088924,6578.709517,6578.933961,6579.054953,6578.271731,6578.530605,6578.683944,6569.835458,6571.100644,6572.005258,6570.711605,6571.898201,6572.743507,6573.974459,6574.816902,6575.399458,6573.52928,6574.427187,6575.05237,6573.122165,6574.070794,6574.734962,6573.122168,6574.070797,6574.734965,6574.828438,6575.564487,6576.065289,6574.420079,6575.207004,6575.746897,6574.42008,6575.207004,6575.746898,6571.439776,6572.561055,6573.357077,6572.200456,6573.253504,6573.998048,6573.122327,6574.070932,6574.735091,6573.122393,6574.070988,6574.735143,6573.122429,6574.071019,6574.735171,6573.122474,6574.071057,6574.735207,6573.122474,6574.071057,6574.735207,6573.122468,6574.071052,6574.735203,6572.25176,6573.303453,6574.046898,6572.594907,6573.603849,6574.314429,6572.251765,6573.303458,6574.046903,6572.638756,6573.647611,6574.358071,6572.917244,6573.891403,6574.575195,6573.122237,6574.070856,6574.73502,6573.122174,6574.070803,6574.734971,6572.244305,6573.297266,6574.04169,6569.073629,6570.408001,6571.367381,6569.218723,6570.539232,6571.485598,6578.861107,6579.062619,6579.165471,6578.861107,6579.062619,6579.165471,6576.914263,6577.387521,6577.688394,6568.735145,6570.083598,6571.04733,6568.020781,6569.422721,6570.443037,6577.022973,6577.378753,6577.625874,6576.334748,6576.719549,6577.000169
6580.178195,6580.153309,6580.120851,6579.839706,6579.875524,6579.896063,6579.335489,6579.461738,6579.56124,6579.148122,6579.308666,6579.43557,6578.693941,6578.913876,6579.087959,6578.257409,6578.534426,6578.753863,6578.694098,6578.86853,6579.031903,6578.370686,6578.564216,6578.75667,6577.832709,6578.058008,6578.298838,6577.181336,6577.595966,6577.925763,6576.82902,6577.288044,6577.652262,6576.532001,6577.028266,6577.420872,6577.339962,6577.734604,6578.048905,6577.231312,6577.63047,6577.951364,6577.716321,6578.064094,6578.339755,6579.228566,6579.373331,6579.491443,6579.198535,6579.342189,6579.46031,6578.798874,6578.966913,6579.120887,6572.636894,6573.550926,6574.26213,6573.266562,6574.12498,6574.793743,6575.60226,6576.2151,6576.696578,6575.284713,6575.937369,6576.449205,6574.994311,6575.683379,6576.222981,6574.994314,6575.683382,6576.222984,6576.211387,6576.747852,6577.171102,6575.920116,6576.493102,6576.944194,6575.920117,6576.493102,6576.944195,6573.789876,6574.602073,6575.235568,6574.336546,6575.100461,6575.697116,6574.994473,6575.683518,6576.22311,6574.994539,6575.683574,6576.223162,6574.994575,6575.683604,6576.223191,6574.994621,6575.683643,6576.223226,6574.994621,6575.683643,6576.223227,6574.994615,6575.683638,6576.223222,6574.373245,6575.136245,6575.732211,6574.618046,6575.350352,6575.922913,6574.373251,6575.13625,6575.732215,6574.649455,6575.381762,6575.954332,6574.848125,6575.555522,6576.109099,6574.994383,6575.683442,6576.223039,6574.994321,6575.683389,6576.22299,6574.367955,6575.131872,6575.728536,6572.030641,6572.998646,6573.753216,6572.193654,6573.146836,6573.887918,6579.33549,6579.461739,6579.56124,6579.33549,6579.461739,6579.56124,6577.672976,6578.026016,6578.30452,6571.977545,6572.943181,6573.690584,6570.850017,6571.88694,6572.704229,6577.616762,6577.854813,6578.115063,6576.961453,6577.216124,6577.518187
6579.988267,6579.990281,6579.932761,6579.617034,6579.687872,6579.683469,6579.064045,6579.23741,6579.312151,6578.836136,6579.051254,6579.157531,6578.285684,6578.57294,6578.733199,6577.756629,6578.11322,6578.325372,6578.489738,6578.711021,6578.834225,6578.211895,6578.452163,6578.594963,6577.749715,6578.021564,6578.196964,6576.411531,6576.941588,6577.287381,6575.945895,6576.534155,6576.925661,6575.577959,6576.212146,6576.638464,6576.621181,6577.125032,6577.450246,6576.506448,6577.01782,6577.348631,6577.100866,6577.543401,6577.819887,6578.968255,6579.159864,6579.249359,6578.941396,6579.132222,6579.221272,6578.583552,6578.798508,6578.914618,6570.761062,6571.911015,6572.727974,6571.538143,6572.619307,6573.384268,6574.426259,6575.204206,6575.739514,6574.032914,6574.859961,6575.432501,6573.673198,6574.545147,6575.15174,6573.673202,6574.54515,6575.151743,6575.180799,6575.86456,6576.328459,6574.819991,6575.548791,6576.046834,6574.819992,6575.548791,6576.046835,6572.183977,6573.207971,6573.929721,6572.858641,6573.822915,6574.49953,6573.673361,6574.545286,6575.151869,6573.673427,6574.545342,6575.151921,6573.673463,6574.545372,6575.151949,6573.673508,6574.545411,6575.151985,6573.673508,6574.545411,6575.151985,6573.673502,6574.545406,6575.15198,6572.904031,6573.867161,6574.542906,6573.207238,6574.13252,6574.77956,6572.904037,6573.867166,6574.54291,6573.246058,6574.171325,6574.818351,6573.492131,6574.386682,6575.010414,6573.673271,6574.54521,6575.151798,6573.673208,6574.545157,6575.151748,6572.897462,6573.86172,6574.538322,6570.062911,6571.275174,6572.141507,6570.21406,6571.412435,6572.266001,6579.064046,6579.237411,6579.312151,6579.064046,6579.237411,6579.312151,6577.066407,6577.512373,6577.790071,6569.83494,6571.055217,6571.922024,6568.967023,6570.244446,6571.170228,6577.564191,6577.848718,6578.037204,6577.001326,6577.303425,6577.517796
6580.707801,6580.638005,6580.685892,6580.481811,6580.446838,6580.538347,6580.14516,6580.162062,6580.318562,6579.989897,6580.033575,6580.215363,6579.613582,6579.703923,6579.930246,6579.251885,6579.387077,6579.656209,6579.876841,6579.901267,6580.106774,6579.743809,6579.770391,6579.998847,6579.522504,6579.552673,6579.819308,6578.323033,6578.573366,6578.947123,6577.975977,6578.269375,6578.679747,6577.702654,6578.030422,6578.46765,6578.479291,6578.710234,6579.067507,6578.444188,6578.676608,6579.036286,6578.803548,6578.994333,6579.316536,6580.102655,6580.123375,6580.292572,6580.090053,6580.109682,6580.279896,6579.921128,6579.944558,6580.142734,6574.120024,6574.835273,6575.573572,6574.6988,6575.362048,6576.060377,6576.847074,6577.28243,6577.803734,6576.554852,6577.026955,6577.57698,6576.287609,6576.793317,6577.369609,6576.287612,6576.79332,6577.369612,6577.407615,6577.772484,6578.238703,6577.139578,6577.538151,6578.030711,6577.139578,6577.538152,6578.030711,6575.179815,6575.799847,6576.46496,6575.682296,6576.257184,6576.887601,6576.287772,6576.793456,6577.369738,6576.287837,6576.793512,6577.36979,6576.287873,6576.793542,6577.369818,6576.287919,6576.79358,6577.369854,6576.287919,6576.793581,6577.369854,6576.287913,6576.793575,6577.369849,6575.716064,6576.290059,6576.919749,6575.94135,6576.487017,6577.094565,6575.716069,6576.290064,6576.919753,6575.970245,6576.51586,6577.12334,6576.153077,6576.675702,6577.265214,6576.287681,6576.79338,6577.369667,6576.287619,6576.793327,6577.369617,6575.711191,6576.286028,6576.916377,6573.562722,6574.328604,6575.108049,6573.712607,6574.464461,6575.230899,6580.14516,6580.162062,6580.318562,6580.14516,6580.162062,6580.318562,6578.776553,6578.970027,6579.296048,6573.5148,6574.278056,6575.05,6572.475717,6573.308642,6574.148799,6579.433667,6579.465276,6579.747236,6579.160185,6579.190369,6579.509764
6580.800458,6580.89158,6580.815182,6580.594538,6580.734375,6580.681052,6580.28778,6580.500191,6580.481248,6580.195568,6580.425731,6580.417008,6579.973848,6580.234311,6580.242333,6579.760732,6580.050319,6580.074437,6579.781445,6580.07251,6580.071872,6579.531082,6579.856872,6579.860771,6579.11461,6579.498164,6579.509614,6579.23073,6579.590169,6579.656108,6579.04171,6579.425255,6579.505892,6578.910039,6579.30901,6579.398343,6579.315831,6579.664416,6579.723739,6579.289768,6579.639428,6579.700649,6579.496554,6579.822244,6579.866316,6580.201857,6580.438487,6580.429287,6580.178142,6580.416016,6580.405239,6579.863843,6580.14386,6580.141115,6577.203525,6577.771141,6577.958824,6577.475225,6578.021362,6578.195629,6578.497816,6578.945085,6579.061641,6578.357004,6578.82077,6578.946626,6578.228221,6578.707076,6578.841436,6578.228224,6578.707079,6578.841439,6578.767897,6579.183522,6579.282242,6578.638756,6579.069511,6579.17676,6578.638757,6579.069512,6579.176761,6577.701021,6578.229309,6578.392427,6577.936881,6578.446527,6578.597999,6578.228384,6578.707215,6578.841565,6578.228449,6578.707271,6578.841617,6578.228485,6578.707301,6578.841645,6578.228531,6578.707339,6578.841681,6578.228531,6578.70734,6578.841681,6578.228525,6578.707334,6578.841676,6577.952948,6578.462327,6578.613768,6578.061559,6578.558213,6578.702484,6577.952953,6578.462331,6578.613772,6578.075228,6578.572007,6578.716467,6578.163368,6578.649821,6578.788462,6578.228293,6578.707138,6578.841493,6578.228231,6578.707085,6578.841444,6577.950552,6578.460323,6578.611982,6576.885408,6577.479105,6577.685411,6577.012257,6577.594995,6577.792123,6580.287781,6580.500191,6580.481248,6580.287781,6580.500191,6580.481248,6579.47292,6579.801354,6579.84551,6577.051741,6577.631532,6577.823753,6575.964506,6576.605162,6576.852707,6578.947433,6579.354175,6579.368657,6578.442933,6578.897947,6578.907645
6580.457887,6580.465309,6580.496717,6580.183242,6580.243343,6580.321768,6579.774118,6579.912692,6580.061168,6579.638449,6579.799089,6579.96744,6579.311747,6579.509699,6579.713327,6578.997732,6579.231547,6579.469084,6579.164622,6579.385446,6579.593644,6578.862532,6579.12124,6579.352649,6578.360017,6578.681744,6578.951768,6578.231685,6578.550575,6578.87202,6578.000236,6578.342956,6578.688664,6577.8414,6578.198963,6578.560143,6578.335889,6578.644051,6578.954571,6578.224674,6578.539254,6578.856779,6578.608492,6578.886762,6579.166335,6579.671681,6579.833692,6580.002927,6579.642985,6579.806017,6579.975251,6579.263982,6579.472803,6579.672907,6575.792523,6576.315248,6576.856418,6576.116757,6576.617562,6577.133521,6577.34415,6577.74818,6578.157798,6577.174298,6577.594201,6578.020364,6577.018957,6577.453378,6577.894671,6577.018961,6577.453381,6577.894674,6577.669936,6578.043522,6578.421405,6577.514157,6577.9023,6578.295358,6577.514158,6577.902301,6578.295359,6576.386213,6576.868803,6577.36381,6576.667684,6577.131247,6577.604368,6577.01912,6577.453517,6577.8948,6577.019186,6577.453572,6577.894852,6577.019222,6577.453603,6577.894881,6577.019267,6577.453641,6577.894917,6577.019267,6577.453641,6577.894917,6577.019261,6577.453636,6577.894912,6576.68702,6577.150566,6577.622955,6576.818012,6577.269315,6577.72895,6576.687026,6577.150571,6577.62296,6576.834437,6577.286102,6577.745362,6576.94074,6577.38247,6577.83138,6577.01903,6577.45344,6577.894729,6577.018967,6577.453387,6577.89468,6576.684111,6577.148036,6577.620782,6575.528986,6576.067862,6576.633051,6575.564276,6576.102434,6576.661352,6579.774119,6579.912692,6580.061168,6579.774119,6579.912692,6580.061169,6578.578431,6578.859163,6579.140107,6575.349224,6575.89979,6576.465005,6575.267914,6575.806735,6576.408485,6578.158304,6578.505327,6578.790853,6577.547609,6577.951244,6578.262332
6580.284793,6580.324705,6580.264707,6579.977408,6580.078352,6580.059285,6579.519516,6579.71138,6579.753299,6579.346127,6579.567357,6579.634288,6578.928709,6579.200189,6579.311006,6578.527507,6578.847286,6579.000288,6578.964113,6579.226549,6579.293902,6578.703897,6578.99436,6579.069021,6578.271036,6578.608124,6578.694943,6577.519675,6577.95508,6578.21481,6577.188775,6577.658809,6577.95347,6576.933694,6577.428527,6577.748981,6577.668658,6578.088472,6578.332475,6577.554708,6577.980876,6578.230328,6578.030204,6578.409851,6578.615151,6579.425509,6579.640892,6579.693498,6579.399533,6579.615423,6579.666568,6579.054554,6579.307321,6579.371308,6573.613014,6574.380647,6575.001001,6574.144854,6574.876985,6575.455242,6576.135202,6576.707666,6577.108867,6575.862473,6576.461453,6576.890235,6575.613054,6576.236283,6576.69029,6575.613057,6576.236286,6576.690293,6576.658344,6577.179947,6577.528245,6576.408191,6576.954114,6577.327709,6576.408192,6576.954115,6577.32771,6574.586857,6575.289484,6575.832756,6575.048581,6575.720389,6576.227117,6575.613216,6576.236422,6576.690419,6575.613282,6576.236478,6576.690471,6575.613318,6576.236508,6576.6905,6575.613363,6576.236547,6576.690536,6575.613363,6576.236547,6576.690536,6575.613357,6576.236542,6576.690531,6575.079881,6575.751701,6576.257374,6575.29015,6575.941526,6576.425937,6575.079886,6575.751706,6576.257379,6575.316848,6575.968877,6576.452835,6575.487491,6576.122929,6576.589632,6575.613126,6576.236346,6576.690348,6575.613063,6576.236293,6576.690299,6575.07528,6575.747742,6576.254016,6573.176721,6573.97045,6574.629879,6573.238633,6574.031258,6574.681247,6579.519516,6579.71138,6579.753299,6579.519516,6579.71138,6579.753299,6578.002355,6578.386218,6578.592581,6572.889665,6573.702462,6574.364484,6572.720757,6573.511263,6574.22569,6578.097281,6578.453085,6578.544786,6577.572165,6577.961989,6578.055829
